2022/1/7,12:16:54,-5.04,-2.47,8.524567,996.6415,36.14237
2022/1/7,12:31:55,-5.11,-2.59,12.20207,994.5404,37.98876
2022/1/7,12:46:55,-5.75,-2.50,14.10083,1004.266,38.09643
2022/1/7,13:1:55,-4.47,-2.68,14.81755,1000.012,38.18871
2022/1/7,13:16:56,-5.47,-2.71,14.61035,1000.116,38.19746
2022/1/7,13:31:56,-4.50,-2.57,14.10083,1000.65,38.23252
2022/1/7,13:46:57,-5.17,-2.61,13.51417,1000.768,38.21325
2022/1/7,14:1:57,-5.05,-2.49,12.8497,1000.984,38.21079
2022/1/7,14:16:57,-5.24,-2.55,12.18299,1001.448,38.23974
2022/1/7,14:31:58,-4.88,-2.66,11.51404,1001.645,38.20238
2022/1/7,14:46:58,-4.69,-2.33,10.91967,1002.244,38.13239
2022/1/7,15:1:58,-4.49,-2.54,10.40055,1002.221,38.12049
2022/1/7,15:16:59,-5.52,-2.41,9.880098,1002.193,38.08469
2022/1/7,15:31:59,-4.87,-2.61,9.416355,1002.278,38.01339
2022/1/7,15:46:59,-5.64,-2.35,9.009715,1002.221,38.00367
2022/1/7,16:2:0,-5.49,-2.56,8.641107,1001.984,37.93137
2022/1/7,16:17:0,-4.66,-2.75,8.349633,1002.157,37.92783
2022/1/7,16:32:1,-5.66,-2.88,8.057748,1002.585,37.95128
2022/1/7,16:47:1,-6.01,-2.49,7.784949,1002.539,37.85641
2022/1/7,17:2:1,-5.92,-2.45,7.531315,1003.042,37.98293
2022/1/7,17:17:2,-5.59,-2.51,7.296917,1003.073,37.95455
2022/1/7,17:32:2,-4.91,-2.36,7.08182,1003.398,37.6513
2022/1/7,17:47:2,-5.45,-2.44,6.846917,1003.427,37.89263
2022/1/7,18:2:3,-5.52,-2.54,6.650962,1003.79,37.85705
2022/1/7,18:17:3,-5.74,-2.40,6.454824,1004.152,36.24354
2022/1/7,18:32:4,-5.31,-2.66,6.297782,1004.084,36.79537
2022/1/7,18:47:4,-5.79,-2.58,6.12097,1004.484,37.09216
2022/1/7,19:2:4,-6.14,-2.70,5.983347,1004.456,36.11101
2022/1/7,19:17:5,-6.13,-2.52,5.845634,1004.682,36.03433
2022/1/7,19:32:5,-5.59,-2.37,5.707831,1005.16,35.85798
2022/1/7,19:47:5,-5.82,-2.82,5.589643,1005.425,35.70445
2022/1/7,20:2:6,-5.81,-2.58,7.08182,1007.215,35.923
2022/1/7,20:17:6,-5.97,-2.71,9.551723,1013.297,37.80773
2022/1/7,20:32:6,-5.58,-2.48,11.16913,996.0732,37.97887
2022/1/7,20:47:7,-5.41,-2.76,12.2593,1012.665,38.07344
2022/1/7,21:2:7,-4.85,-2.77,11.39914,1012.2,38.11093
2022/1/7,21:17:8,-5.63,-2.31,10.45829,1012.078,37.9935
2022/1/7,21:32:8,-5.37,-2.51,10.24648,1012.927,37.97815
2022/1/7,21:47:8,-4.93,-2.42,10.15013,1012.986,38.01815
2022/1/7,22:2:9,-6.13,-2.77,9.493719,1013.178,38.0246
